type,release_date,process_size_(nm),tdp_(w),die_size_(mm^2),transistors_(million),freq_(ghz),foundry,vendor,fp16_gflops,fp32_gflops,fp64_gflops,year,transistor_density
0,653,32.0,45.0,216.0,1160.0,2200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.370370345507545
0,653,32.0,125.0,315.0,1200.0,3100.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,3.8095237974300833
0,653,32.0,95.0,315.0,1200.0,3600.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,3.8095237974300833
0,653,32.0,95.0,315.0,1200.0,3300.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,3.8095237974300833
0,653,32.0,95.0,315.0,1200.0,2800.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,3.8095237974300833
0,653,32.0,125.0,315.0,1200.0,3600.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,3.8095237974300833
0,654,32.0,95.0,216.0,1160.0,3500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.370370345507545
1,655,40.0,35.0,238.0,1170.0,525.0,8,5,19033.0610625,302.4,25.2,2011.0,4.915966365899301
1,656,40.0,75.0,118.0,716.0,800.0,8,1,19033.0610625,768.0,1096.608262910798,2011.0,6.067796558747487
0,656,32.0,10.0,66.0,176.0,1867.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,2.666666626262627
1,656,32.0,65.0,227.0,1178.0,444.0,8,1,19033.0610625,142.1,1096.608262910798,2011.0,5.189427289914417
0,656,32.0,10.0,66.0,176.0,2133.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,2.666666626262627
0,656,32.0,10.0,66.0,176.0,1867.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,2.666666626262627
1,657,40.0,65.0,80.0,10.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2011.0,0.12499999843750002
1,657,40.0,20.0,80.0,10.0,416.0,8,5,19033.0610625,5403.009359050446,1096.608262910798,2011.0,0.12499999843750002
0,658,32.0,115.0,316.0,2400.0,2300.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,7.59493668482615
0,658,32.0,130.0,435.0,2270.0,3300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.218390792601401
0,658,32.0,100.0,228.0,1178.0,3000.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,658,32.0,100.0,228.0,1178.0,3000.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,658,32.0,115.0,316.0,2400.0,2100.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,7.59493668482615
0,658,32.0,85.0,316.0,2400.0,1600.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,7.59493668482615
0,658,32.0,140.0,316.0,2400.0,2600.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,7.59493668482615
0,658,32.0,130.0,435.0,2270.0,3200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.218390792601401
0,658,32.0,115.0,316.0,2400.0,2200.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,7.59493668482615
1,659,55.0,25.0,73.0,242.0,600.0,8,2,19033.0610625,96.0,1096.608262910798,2011.0,3.3150684477387884
1,660,55.0,65.0,135.0,378.0,796.0,8,2,19033.0610625,191.0,1096.608262910798,2011.0,2.7999999792592596
0,661,32.0,15.0,131.0,504.0,1200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,3.8473282149058914
1,662,40.0,150.0,520.0,3000.0,552.0,8,5,19033.0610625,847.9,106.0,2011.0,5.769230758136095
1,662,40.0,210.0,520.0,3000.0,732.0,8,5,19033.0610625,1312.0,164.0,2011.0,5.769230758136095
1,663,40.0,186.0,389.0,2640.0,750.0,8,1,19033.0610625,1920.0,480.0,2011.0,6.786632373299145
1,663,40.0,12.0,79.0,292.0,738.0,8,5,19033.0610625,141.7,11.81,2011.0,3.6962024848581967
0,663,32.0,7.0,66.0,176.0,1867.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,2.666666626262627
1,663,28.0,65.0,116.0,585.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.043103404800833
0,663,32.0,4.0,66.0,176.0,1600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,2.666666626262627
1,663,40.0,12.0,79.0,292.0,475.0,8,5,19033.0610625,91.2,7.6,2011.0,3.6962024848581967
1,663,40.0,12.0,116.0,585.0,672.0,8,5,19033.0610625,129.0,10.75,2011.0,5.043103404800833
1,663,28.0,12.0,116.0,585.0,625.0,8,5,19033.0610625,120.0,10.0,2011.0,5.043103404800833
1,664,40.0,19.0,59.0,292.0,650.0,8,1,19033.0610625,104.0,1096.608262910798,2011.0,4.949152458488942
1,665,32.0,35.0,227.0,1178.0,400.0,8,1,19033.0610625,256.0,1096.608262910798,2011.0,5.189427289914417
1,665,32.0,35.0,227.0,1178.0,444.0,8,1,19033.0610625,355.2,1096.608262910798,2011.0,5.189427289914417
1,666,32.0,65.0,6.0,950.0,1615.4307897071872,6,6,19033.0610625,5403.009359050446,1096.608262910798,2011.0,158.33330694444885
1,666,32.0,4.0,6.0,950.0,200.0,6,6,19033.0610625,5403.009359050446,1096.608262910798,2011.0,158.33330694444885
1,666,55.0,55.0,146.0,514.0,600.0,8,2,19033.0610625,384.0,1096.608262910798,2011.0,3.5205479210921378
0,667,32.0,35.0,131.0,504.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2011.0,3.8473282149058914
0,668,32.0,35.0,228.0,1178.0,2000.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,45.0,228.0,1178.0,2200.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,65.0,228.0,1178.0,2800.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,35.0,228.0,1178.0,1500.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,35.0,228.0,1178.0,1800.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,45.0,228.0,1178.0,1700.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,45.0,228.0,1178.0,2000.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,65.0,228.0,1178.0,2500.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,100.0,228.0,1178.0,3000.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,65.0,228.0,1178.0,2200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,35.0,228.0,1178.0,1600.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
0,668,32.0,100.0,228.0,1178.0,2700.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,5.166666644005848
1,669,28.0,65.0,352.0,4313.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2011.0,12.252840874281702
1,669,28.0,250.0,352.0,4313.0,925.0,8,1,19033.0610625,3789.0,947.2,2011.0,12.252840874281702
1,670,40.0,20.0,118.0,716.0,725.0,8,1,19033.0610625,696.0,1096.608262910798,2011.0,6.067796558747487
1,671,28.0,65.0,123.0,1500.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,12.19512185207218
1,672,28.0,65.0,212.0,2800.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,13.207547107511571
1,673,28.0,65.0,116.0,585.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.043103404800833
1,673,28.0,65.0,118.0,1270.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2012.0,10.762711773197358
1,673,28.0,65.0,294.0,3540.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2012.0,12.040816285575454
1,674,22.0,65.0,94.0,392.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,4.170212721593482
1,675,28.0,75.0,212.0,2800.0,700.0,8,1,19033.0610625,1792.0,1096.608262910798,2012.0,13.207547107511571
1,675,40.0,75.0,238.0,1170.0,720.0,8,5,19033.0610625,414.7,34.56,2012.0,4.915966365899301
1,675,28.0,65.0,212.0,2800.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,13.207547107511571
1,675,28.0,65.0,123.0,1500.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,12.19512185207218
1,675,28.0,200.0,212.0,2800.0,850.0,8,1,19033.0610625,2176.0,136.0,2012.0,13.207547107511571
1,675,28.0,50.0,118.0,1270.0,797.0,8,5,19033.0610625,612.1,25.5,2012.0,10.762711773197358
1,675,28.0,50.0,118.0,1270.0,875.0,8,5,19033.0610625,336.0,14.0,2012.0,10.762711773197358
1,675,28.0,65.0,123.0,1500.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,12.19512185207218
1,676,28.0,225.0,294.0,3540.0,745.0,8,5,19033.0610625,2289.0,95.36,2012.0,12.040816285575454
1,677,40.0,204.0,520.0,3000.0,651.0,8,5,19033.0610625,1332.0,666.1,2012.0,5.769230758136095
1,678,28.0,300.0,294.0,3540.0,915.0,8,5,19033.0610625,3130.0,130.4,2012.0,12.040816285575454
1,679,40.0,32.0,116.0,585.0,753.0,8,5,19033.0610625,289.0,24.08,2012.0,5.043103404800833
1,680,28.0,170.0,294.0,3540.0,915.0,8,5,19033.0610625,2634.0,109.8,2012.0,12.040816285575454
1,681,22.0,45.0,133.0,1200.0,650.0,3,3,19033.0610625,320.0,80.0,2012.0,9.022556323138675
1,681,22.0,45.0,133.0,1200.0,650.0,3,3,19033.0610625,256.0,64.0,2012.0,9.022556323138675
1,681,22.0,65.0,133.0,1200.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,9.022556323138675
1,681,22.0,65.0,133.0,1200.0,650.0,3,3,19033.0610625,268.8,67.2,2012.0,9.022556323138675
1,682,32.0,17.0,246.0,1303.0,327.0,1,1,19033.0610625,217.1,1096.608262910798,2012.0,5.296747945948179
1,682,32.0,65.0,246.0,1303.0,1615.4307897071872,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
1,682,32.0,65.0,246.0,1303.0,1615.4307897071872,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
1,682,40.0,65.0,116.0,585.0,810.0,8,5,19033.0610625,311.0,25.92,2012.0,5.043103404800833
1,682,40.0,49.0,116.0,585.0,700.0,8,5,19033.0610625,268.8,22.4,2012.0,5.043103404800833
1,682,40.0,49.0,116.0,585.0,660.0,8,5,19033.0610625,126.7,10.56,2012.0,5.043103404800833
1,682,32.0,35.0,246.0,1303.0,496.0,1,1,19033.0610625,389.1,1096.608262910798,2012.0,5.296747945948179
1,682,32.0,25.0,246.0,1303.0,360.0,1,1,19033.0610625,381.7,1096.608262910798,2012.0,5.296747945948179
1,682,32.0,35.0,246.0,1303.0,496.0,1,1,19033.0610625,335.4,1096.608262910798,2012.0,5.296747945948179
1,682,32.0,35.0,246.0,1303.0,686.0,1,1,19033.0610625,526.8,1096.608262910798,2012.0,5.296747945948179
1,683,28.0,35.0,118.0,1270.0,709.0,8,5,19033.0610625,272.3,11.34,2012.0,10.762711773197358
1,683,28.0,100.0,294.0,3540.0,601.0,8,5,19033.0610625,1154.0,48.08,2012.0,12.040816285575454
1,683,28.0,75.0,294.0,3540.0,654.0,8,5,19033.0610625,753.4,31.39,2012.0,12.040816285575454
1,683,28.0,25.0,116.0,585.0,625.0,8,5,19033.0610625,240.0,20.0,2012.0,5.043103404800833
1,683,28.0,45.0,118.0,1270.0,850.0,8,5,19033.0610625,326.4,13.6,2012.0,10.762711773197358
1,683,40.0,35.0,116.0,585.0,660.0,8,5,19033.0610625,253.4,21.12,2012.0,5.043103404800833
1,683,28.0,55.0,118.0,1270.0,745.0,8,5,19033.0610625,572.2,23.84,2012.0,10.762711773197358
1,684,28.0,100.0,294.0,3540.0,719.0,8,5,19033.0610625,2038.0,84.9,2012.0,12.040816285575454
1,685,28.0,65.0,118.0,1270.0,902.0,8,5,19033.0610625,692.7,28.86,2012.0,10.762711773197358
1,686,32.0,100.0,246.0,1303.0,800.0,1,1,19033.0610625,733.4,1096.608262910798,2012.0,5.296747945948179
1,686,32.0,35.0,246.0,1303.0,496.0,1,1,19033.0610625,263.4,1096.608262910798,2012.0,5.296747945948179
1,686,40.0,18.0,75.0,450.0,276.0,8,1,19033.0610625,44.16,1096.608262910798,2012.0,5.999999920000001
1,686,32.0,65.0,246.0,1303.0,760.0,1,1,19033.0610625,695.0,1096.608262910798,2012.0,5.296747945948179
1,686,40.0,18.0,75.0,450.0,523.0,8,1,19033.0610625,83.68,1096.608262910798,2012.0,5.999999920000001
1,686,32.0,65.0,246.0,1303.0,1615.4307897071872,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
1,686,32.0,35.0,246.0,1303.0,480.0,1,1,19033.0610625,167.7,1096.608262910798,2012.0,5.296747945948179
1,686,32.0,65.0,246.0,1303.0,1615.4307897071872,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
1,686,40.0,18.0,75.0,450.0,500.0,8,1,19033.0610625,80.0,1096.608262910798,2012.0,5.999999920000001
1,687,28.0,75.0,123.0,1500.0,750.0,8,1,19033.0610625,768.0,48.0,2012.0,12.19512185207218
1,687,40.0,50.0,57.0,260.0,589.0,8,5,19033.0610625,44.86,1096.608262910798,2012.0,4.561403428747308
1,687,28.0,150.0,212.0,2800.0,950.0,8,1,19033.0610625,2432.0,152.0,2012.0,13.207547107511571
1,688,28.0,274.0,352.0,4313.0,975.0,8,1,19033.0610625,3994.0,998.4,2012.0,12.252840874281702
1,688,28.0,225.0,352.0,4313.0,900.0,8,1,19033.0610625,3226.0,806.4,2012.0,12.252840874281702
1,689,28.0,200.0,352.0,4313.0,850.0,8,1,19033.0610625,3315.0,828.8,2012.0,12.252840874281702
1,689,28.0,300.0,352.0,4313.0,1000.0,8,1,19033.0610625,4301.0,1075.0,2012.0,12.252840874281702
1,690,40.0,20.0,79.0,292.0,523.0,8,5,19033.0610625,100.4,8.368,2012.0,3.6962024848581967
1,691,28.0,33.0,123.0,1500.0,675.0,8,1,19033.0610625,691.2,43.2,2012.0,12.19512185207218
1,692,28.0,43.0,123.0,1500.0,800.0,8,1,19033.0610625,1024.0,64.0,2012.0,12.19512185207218
1,692,40.0,33.0,118.0,716.0,500.0,8,1,19033.0610625,480.0,1096.608262910798,2012.0,6.067796558747487
1,692,40.0,20.0,118.0,716.0,600.0,8,1,19033.0610625,576.0,1096.608262910798,2012.0,6.067796558747487
1,693,40.0,106.0,238.0,1170.0,783.0,8,5,19033.0610625,451.0,37.58,2012.0,4.915966365899301
1,694,28.0,45.0,118.0,1270.0,900.0,8,5,19033.0610625,691.2,28.8,2012.0,10.762711773197358
1,695,28.0,38.0,118.0,1270.0,706.0,8,5,19033.0610625,271.1,11.3,2012.0,10.762711773197358
1,695,28.0,122.0,294.0,3540.0,706.0,8,5,19033.0610625,2169.0,90.37,2012.0,12.040816285575454
1,695,28.0,100.0,294.0,3540.0,601.0,8,5,19033.0610625,1615.0,67.31,2012.0,12.040816285575454
1,695,28.0,75.0,212.0,2800.0,825.0,8,1,19033.0610625,1267.0,79.2,2012.0,13.207547107511571
1,695,28.0,75.0,212.0,2800.0,825.0,8,1,19033.0610625,1267.0,79.2,2012.0,13.207547107511571
0,695,32.0,100.0,246.0,1303.0,3800.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
1,696,28.0,150.0,294.0,3540.0,915.0,8,5,19033.0610625,2634.0,109.8,2012.0,12.040816285575454
1,697,28.0,122.0,294.0,3540.0,706.0,8,5,19033.0610625,2169.0,90.37,2012.0,12.040816285575454
1,698,40.0,29.0,79.0,292.0,589.0,8,5,19033.0610625,134.6,11.22,2012.0,3.6962024848581967
1,699,40.0,151.0,334.0,2154.0,725.0,8,1,19033.0610625,2088.0,417.6,2012.0,6.449101777098497
1,700,28.0,130.0,294.0,3540.0,823.0,8,5,19033.0610625,2046.0,85.25,2012.0,12.040816285575454
1,700,28.0,130.0,294.0,3540.0,823.0,8,5,19033.0610625,2046.0,85.25,2012.0,12.040816285575454
1,701,40.0,15.0,116.0,585.0,475.0,8,5,19033.0610625,182.4,15.2,2012.0,5.043103404800833
1,702,28.0,200.0,352.0,4313.0,800.0,8,1,19033.0610625,2867.0,716.8,2012.0,12.252840874281702
1,702,28.0,225.0,352.0,4313.0,900.0,8,1,19033.0610625,3226.0,806.4,2012.0,12.252840874281702
1,703,28.0,150.0,212.0,2800.0,950.0,8,1,19033.0610625,2432.0,152.0,2012.0,13.207547107511571
1,704,28.0,65.0,352.0,4313.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,12.252840874281702
1,704,28.0,500.0,352.0,4313.0,925.0,8,1,19033.0610625,3789.0,947.2,2012.0,12.252840874281702
0,705,32.0,35.0,149.0,624.0,2200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,4.187919434980406
0,705,32.0,65.0,131.0,504.0,2700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
0,705,32.0,35.0,131.0,504.0,1900.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
0,705,32.0,35.0,131.0,504.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
0,705,32.0,17.0,131.0,504.0,1500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
0,705,22.0,35.0,118.0,1400.0,2400.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,11.864406679115199
0,705,22.0,17.0,118.0,1400.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,11.864406679115199
0,705,22.0,10.0,118.0,1400.0,1100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,11.864406679115199
0,705,40.0,9.0,75.0,950.0,1000.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,12.666666497777781
0,705,22.0,45.0,160.0,1480.0,2400.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,9.2499999421875
0,705,22.0,17.0,118.0,1400.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,11.864406679115199
0,705,32.0,17.0,131.0,504.0,1600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
1,705,32.0,19.0,246.0,1303.0,320.0,1,1,19033.0610625,325.6,1096.608262910798,2012.0,5.296747945948179
0,705,32.0,17.0,149.0,624.0,1500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,4.187919434980406
0,705,32.0,35.0,131.0,504.0,2400.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
0,706,32.0,35.0,131.0,504.0,2500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
0,706,32.0,65.0,131.0,504.0,2900.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,3.8473282149058914
0,707,22.0,35.0,94.0,950.0,2600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,10.106382871208693
0,707,22.0,35.0,94.0,950.0,2800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,10.106382871208693
0,707,22.0,45.0,160.0,1400.0,2800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.749999945312501
0,707,22.0,55.0,118.0,950.0,3300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.050847389399598
0,707,22.0,55.0,94.0,950.0,3400.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,10.106382871208693
0,707,22.0,45.0,160.0,1400.0,2700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.749999945312501
0,707,22.0,35.0,94.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,10.106382871208693
0,707,22.0,55.0,160.0,1400.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.749999945312501
0,707,22.0,45.0,160.0,1400.0,2800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.749999945312501
0,707,22.0,55.0,94.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,10.106382871208693
0,707,22.0,45.0,160.0,1400.0,2700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.749999945312501
0,707,22.0,69.0,133.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,7.142857089151451
0,707,22.0,55.0,94.0,950.0,3300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,10.106382871208693
0,707,22.0,77.0,133.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,7.142857089151451
0,707,22.0,77.0,133.0,950.0,2700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,7.142857089151451
1,708,28.0,65.0,221.0,2540.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2012.0,11.493212617677772
1,708,28.0,140.0,221.0,2540.0,980.0,8,5,19033.0610625,1981.0,82.56,2012.0,11.493212617677772
1,708,28.0,65.0,118.0,1270.0,1058.0,8,5,19033.0610625,812.5,33.86,2012.0,10.762711773197358
1,709,40.0,29.0,79.0,292.0,550.0,8,5,19033.0610625,115.2,9.6,2012.0,3.6962024848581967
1,710,40.0,25.0,116.0,585.0,672.0,8,5,19033.0610625,258.0,21.5,2012.0,5.043103404800833
0,711,32.0,3.0,65.0,140.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,2.15384612071006
0,711,32.0,19.0,246.0,1303.0,1600.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,711,32.0,17.0,246.0,1303.0,1900.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,712,22.0,35.0,118.0,950.0,2500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.050847389399598
0,712,22.0,35.0,118.0,950.0,2500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,8.050847389399598
0,712,22.0,45.0,160.0,1480.0,2400.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2012.0,9.2499999421875
1,713,22.0,45.0,94.0,392.0,350.0,3,3,19033.0610625,96.0,24.0,2012.0,4.170212721593482
1,713,28.0,32.0,118.0,1270.0,709.0,8,5,19033.0610625,599.0,24.96,2012.0,10.762711773197358
1,713,28.0,75.0,294.0,3540.0,601.0,8,5,19033.0610625,1154.0,48.08,2012.0,12.040816285575454
1,713,28.0,15.0,116.0,585.0,625.0,8,5,19033.0610625,240.0,20.0,2012.0,5.043103404800833
1,713,28.0,100.0,294.0,3540.0,654.0,8,5,19033.0610625,1256.0,52.32,2012.0,12.040816285575454
1,714,32.0,100.0,246.0,1303.0,760.0,1,1,19033.0610625,583.7,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3400.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3400.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3400.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,100.0,246.0,1303.0,3400.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3600.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
1,714,32.0,65.0,246.0,1303.0,760.0,1,1,19033.0610625,291.8,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3600.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
1,714,32.0,17.0,246.0,1303.0,327.0,1,1,19033.0610625,162.8,1096.608262910798,2012.0,5.296747945948179
1,714,32.0,65.0,246.0,1303.0,720.0,1,1,19033.0610625,184.3,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,65.0,246.0,1303.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
0,714,32.0,100.0,246.0,1303.0,3800.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2012.0,5.296747945948179
